tweet_id,timestamp,text,rating_numerator,rating_denominator,dog_name,dog_stage,retweets,favorites,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,pupper,7444,23302,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,pembroke,0.804177,True,cardigan,0.18989,True,beagle,0.00196475,True
808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12,10,NaN,pupper,2509,8784,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True
807621403335917568,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,pupper,4288,16236,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True
803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,puppo,3220,11203,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,True,redbone,0.0597065,True,irish_terrier,0.0341952,True
803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,NaN,pupper,4828,12270,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,labrador_retriever,0.372776,True,golden_retriever,0.343666,True,great_pyrenees,0.0672423,True
802239329049477120,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,3040,10132,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,eskimo_dog,0.482498,True,siberian_husky,0.335774,True,malamute,0.134589,True
800459316964663297,2016-11-20 22:02:27+00:00,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,10,NaN,pupper,2489,10538,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,teddy,0.31192800000000004,False,ice_bear,0.184657,False,christmas_stocking,0.173229,False
800443802682937345,2016-11-20 21:00:48+00:00,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,Sampson,pupper,5068,0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,3265,12456,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,0.35986,True,pembroke,0.194207,True,collie,0.154603,True
800018252395122689,2016-11-19 16:49:49+00:00,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,10,NaN,doggo,15351,31768,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,vacuum,0.289485,False,punching_bag,0.243297,False,barbell,0.14363,False
799757965289017345,2016-11-18 23:35:32+00:00,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,doggo,2506,9390,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,border_collie,0.442534,True,collie,0.288684,True,shetland_sheepdog,0.196399,True
797971864723324932,2016-11-14 01:18:12+00:00,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,NaN,pupper,3652,13018,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,american_staffordshire_terrier,0.489845,True,chihuahua,0.30576,True,staffordshire_bullterrier,0.0727991,True
796484825502875648,2016-11-09 22:49:15+00:00,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,NaN,doggo,2042,8472,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,australian_terrier,0.0998434,True
795464331001561088,2016-11-07 03:14:10+00:00,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,NaN,doggo,27728,55683,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,0.193082,True,chesapeake_bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True
794205286408003585,2016-11-03 15:51:10+00:00,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,10,Laika,pupper,3895,10314,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,pedestal,0.66266,False,fountain,0.294827,False,brass,0.0203711,False
793195938047070209,2016-10-31 21:00:23+00:00,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,puppo,6547,17063,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,labrador_retriever,0.654762,True,golden_retriever,0.0741,True,chihuahua,0.0423393,True
790946055508652032,2016-10-25 16:00:09+00:00,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,puppo,5496,18601,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True
787717603741622272,2016-10-16 18:11:26+00:00,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,Tonks,puppo,3240,11416,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,german_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True
786363235746385920,2016-10-13 00:29:39+00:00,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,doggo,4072,12189,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,True,labrador_retriever,0.0628667,True,saluki,0.00215669,True
782747134529531904,2016-10-03 01:00:34+00:00,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,doggo,1604,8310,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
782305867769217024,2016-10-01 19:47:08+00:00,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,doggo,6470,18630,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,lhasa,0.0345955,True
780931614150983680,2016-09-28 00:46:20+00:00,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13,10,NaN,puppo,8536,24192,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
779377524342161408,2016-09-23 17:50:56+00:00,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12,10,NaN,pupper,3613,9831,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False
778039087836069888,2016-09-20 01:12:28+00:00,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,NaN,pupper,3065,9417,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,german_shepherd,0.717776,True,malinois,0.111175,True,norwegian_elkhound,0.0588024,True
778027034220126208,2016-09-20 00:24:34+00:00,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,Sophie,pupper,1885,7320,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber,0.946718,True,cocker_spaniel,0.0159499,True,lhasa,0.00651911,True
776819012571455488,2016-09-16 16:24:19+00:00,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,13,10,NaN,pupper,15839,0,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,chihuahua,0.346545,True,dalmatian,0.166246,True,toy_terrier,0.117502,True
776477788987613185,2016-09-15 17:48:25+00:00,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,10,Huck,pupper,3249,9858,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,labrador_retriever,0.8848389999999999,True,chesapeake_bay_retriever,0.0575651,True,paintbrush,0.00576608,False
776218204058357768,2016-09-15 00:36:55+00:00,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,NaN,floofer,18497,33345,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,samoyed,0.940326,True,pomeranian,0.055527199999999985,True,keeshond,0.00222635,True
776113305656188928,2016-09-14 17:40:06+00:00,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,Sampson,pupper,5068,13102,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
775733305207554048,2016-09-13 16:30:07+00:00,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,Anakin,doggo,4627,15413,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False
775364825476165632,2016-09-12 16:05:54+00:00,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,doggo,3472,8295,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,True,chihuahua,0.175257,True,pembroke,0.034306300000000005,True
773985732834758656,2016-09-08 20:45:53+00:00,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,Winnie,pupper,4492,11925,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True
773547596996571136,2016-09-07 15:44:53+00:00,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,Chelsea,pupper,7126,24553,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,norwegian_elkhound,0.372202,True,chesapeake_bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True
772193107915964416,2016-09-03 22:02:38+00:00,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,Willem,pupper,1612,6665,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,pembroke,0.367945,True,chihuahua,0.223522,True,pekinese,0.164871,True
768193404517830656,2016-08-23 21:09:14+00:00,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,10,Gerald,doggo,4080,12157,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False
767191397493538821,2016-08-21 02:47:37+00:00,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13,10,NaN,doggo,4406,13643,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,patio,0.708665,False,boathouse,0.110056,False,pier,0.039532300000000006,False
765371061932261376,2016-08-16 02:14:15+00:00,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11,10,Louie,pupper,2475,7842,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,golden_retriever,0.829456,True,labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True
760893934457552897,2016-08-03 17:43:45+00:00,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11,10,Wishes,doggo,1104,4228,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True
758828659922702336,2016-07-29 00:57:05+00:00,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13,10,NaN,doggo,4376,12376,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,chesapeake_bay_retriever,0.480048,True,vizsla,0.264522,True,weimaraner,0.12184,True
757597904299253760,2016-07-25 15:26:30+00:00,RT @jon_hill987: @dog_rates There is a cunningly disguised pupper here mate! 11/10 at least. https://t.co/7boff8zojZ,11,10,NaN,pupper,336,0,https://pbs.twimg.com/media/CoOGZjiWAAEMKGx.jpg,1,doormat,0.8361059999999999,False,wallet,0.0566269,False,purse,0.0513335,False
757393109802180609,2016-07-25 01:52:43+00:00,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,10,10,NaN,doggo,2009,6462,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,2,labrador_retriever,0.787125,True,chesapeake_bay_retriever,0.112676,True,rottweiler,0.0480386,True
756939218950160384,2016-07-23 19:49:07+00:00,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12,10,Jax,pupper,2295,7342,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,labrador_retriever,0.0646287,True
756526248105566208,2016-07-22 16:28:07+00:00,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13,10,NaN,doggo,4169,11506,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,1,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False
756275833623502848,2016-07-21 23:53:04+00:00,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10,10,NaN,puppo,1738,7114,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,airedale,0.602957,True,irish_terrier,0.0869808,True,bloodhound,0.08627649999999999,True
755955933503782912,2016-07-21 02:41:54+00:00,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12,10,NaN,pupper,3285,8092,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,pekinese,0.596882,True,maltese_dog,0.176478,True,great_pyrenees,0.0267753,True
755206590534418437,2016-07-19 01:04:16+00:00,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,14,10,,doggo,6148,18212,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,1,web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False
752682090207055872,2016-07-12 01:52:49+00:00,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,10,NaN,doggo,1846,6642,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,german_shepherd,0.299966,True,eskimo_dog,0.278355,True,siberian_husky,0.17852,True
752660715232722944,2016-07-12 00:27:52+00:00,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10,10,NaN,doggo,1794,4878,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2,goose,0.339324,False,english_setter,0.0505118,True,basset,0.049093300000000006,True
752519690950500352,2016-07-11 15:07:30+00:00,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11,10,NaN,puppo,3917,8157,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3,swing,0.999984,False,labrador_retriever,1.00288e-05,True,eskimo_dog,1.43447e-06,True
752334515931054080,2016-07-11 02:51:40+00:00,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,10,NaN,doggo,1263,4238,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1,bedlington_terrier,0.399163,True,standard_poodle,0.08642489999999999,True,wire-haired_fox_terrier,0.07523110000000001,True
751456908746354688,2016-07-08 16:44:23+00:00,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12,10,NaN,pupper,1127,3516,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1,golden_retriever,0.714409,True,afghan_hound,0.06616260000000003,True,chow,0.0284126,True
751132876104687617,2016-07-07 19:16:47+00:00,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10,10,Cooper,puppo,1480,5610,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1,labrador_retriever,0.92939,True,chesapeake_bay_retriever,0.0382535,True,golden_retriever,0.0076102,True
750868782890057730,2016-07-07 01:47:22+00:00,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,11,10,Milo,pupper,1595,5306,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,4,toy_poodle,0.912648,True,miniature_poodle,0.0350592,True,seat_belt,0.0263756,False
750506206503038976,2016-07-06 01:46:38+00:00,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,8,10,Malcolm,pupper,1316,4934,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg,1,american_black_bear,0.219166,False,lesser_panda,0.214715,False,titi,0.0916851,False
750383411068534784,2016-07-05 17:38:41+00:00,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,9,10,Zoe,pupper,1309,5005,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1,border_collie,0.672791,True,collie,0.270188,True,papillon,0.0345039,True
750071704093859840,2016-07-04 21:00:04+00:00,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,10,10,NaN,pupper,3802,8653,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2,redbone,0.382113,True,malinois,0.249943,True,miniature_pinscher,0.0709262,True
750011400160841729,2016-07-04 17:00:26+00:00,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11,10,Piper,doggo,1035,3568,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1,muzzle,0.23762,False,boston_bull,0.0871498,True,sombrero,0.0685099,False
749417653287129088,2016-07-03 01:41:06+00:00,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11,10,Finn,pupper,1904,6721,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,papillon,0.772894,True,shetland_sheepdog,0.0424076,True,collie,0.0423131,True
749317047558017024,2016-07-02 19:01:20+00:00,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,12,10,Blu,floofer,2509,6076,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,wire-haired_fox_terrier,0.155144,True,lakeland_terrier,0.108382,True,buckeye,0.0746167,False
748932637671223296,2016-07-01 17:33:49+00:00,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,10,Divine,doggo,2564,6461,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,borzoi,0.742912,True,wire-haired_fox_terrier,0.204082,True,english_setter,0.0210323,True
748692773788876800,2016-07-01 01:40:41+00:00,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,10,10,,doggo,1504,4659,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1,ox,0.337871,False,plow,0.269287,False,oxcart,0.245653,False
747963614829678593,2016-06-29 01:23:16+00:00,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,10,10,NaN,pupper,2444,6397,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1,kelpie,0.307672,True,irish_terrier,0.197486,True,dingo,0.105475,False
745433870967832576,2016-06-22 01:50:58+00:00,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10,10,Lenox,doggo,2894,7824,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1,barrow,0.999962,False,basset,1.44895e-05,True,wok,6.060880000000002e-06,False
744995568523612160,2016-06-20 20:49:19+00:00,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9,10,Abby,puppo,716,3277,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,old_english_sheepdog,0.4274810000000001,True,shih-tzu,0.146336,True,tibetan_terrier,0.134269,True
744234799360020481,2016-06-18 18:26:18+00:00,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13,10,NaN,doggo,79515,131075,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,labrador_retriever,0.825333,True,ice_bear,0.044680800000000014,False,whippet,0.0184422,True
743253157753532416,2016-06-16 01:25:36+00:00,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10,10,Kilo,puppo,1366,4624,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,malamute,0.442612,True,siberian_husky,0.368137,True,eskimo_dog,0.177822,True
743222593470234624,2016-06-15 23:24:09+00:00,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12,10,,pupper,2164,6792,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,kuvasz,0.350629,True,soft-coated_wheaten_terrier,0.182782,True,golden_retriever,0.08766239999999999,True
742465774154047488,2016-06-13 21:16:49+00:00,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14,10,NaN,pupper,4382,7916,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1,web_site,0.997154,False,comic_book,0.000439221,False,desktop_computer,0.000267579,False
742150209887731712,2016-06-13 00:22:53+00:00,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8,10,Edmund,pupper,1783,5661,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1,siamese_cat,0.112413,False,french_bulldog,0.07141439999999999,True,hog,0.0624654,False
741743634094141440,2016-06-11 21:27:17+00:00,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11,10,Aqua,pupper,3144,8945,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,labrador_retriever,0.786089,True,flat-coated_retriever,0.0486524,True,chesapeake_bay_retriever,0.0346933,True
740676976021798912,2016-06-08 22:48:46+00:00,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11,10,Baloo,pupper,7724,19881,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1,wombat,0.462952,False,norwegian_elkhound,0.275225,True,siamese_cat,0.0435593,False
739606147276148736,2016-06-05 23:53:41+00:00,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9,10,Benji,pupper,1876,5897,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,blenheim_spaniel,0.933755,True,cocker_spaniel,0.0417194,True,brittany_spaniel,0.00671256,True
739238157791694849,2016-06-04 23:31:25+00:00,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13,10,NaN,doggo,52360,75163,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,eskimo_dog,0.503372,True,siberian_husky,0.390413,True,malamute,0.08090119999999999,True
738537504001953792,2016-06-03 01:07:16+00:00,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11,10,Bayley,puppo,1759,5575,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,chow,0.808737,True,gibbon,0.028942400000000007,False,pembroke,0.026497900000000005,True
737445876994609152,2016-05-31 00:49:32+00:00,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13,10,NaN,floofer,5048,11302,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,samoyed,0.400568,True,pomeranian,0.331268,True,maltese_dog,0.0454261,True
736365877722001409,2016-05-28 01:18:00+00:00,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11,10,Rory,pupper,1408,4367,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3,cup,0.473555,False,toy_poodle,0.082606,True,consomme,0.048298,False
735648611367784448,2016-05-26 01:47:51+00:00,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12,10,NaN,pupper,1237,4397,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1,pembroke,0.462594,True,seat_belt,0.261854,False,cardigan,0.151698,True
